AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DLC count,About the game,Supported languages,Full audio languages,Reviews,Header image,Website,Support url,Support email,Windows,Mac,Linux,Metacritic score,Metacritic url,User score,Positive,Negative,Score rank,Achievements,Recommendations,Notes,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres,Tags,Screenshots,Movies
1203390,Winter Break,"Jan 3, 2020",0 - 20000,0,0,9.99,0,"Winter Break is a family friendly VR game in which two teams of 5 players fight each other in a snowball fight. The players face off for a dozen of minutes in a beautiful and cute winter park. Score by hitting other players or the special events spawning over the course of the game. The player with the highest score will become the grand winner of the winter break! Join the community on Discord | discord.io/RyseUpVR - report bugs, look for groups, ask the devs, stay tuned! FEATURES : Adults &amp; kids friendly game Winter Break is family and casual friendly: there’s no blood and the player character can’t die. In addition, some of the game mechanics help the youngest of us by providing them advantages to compete with the adults! Casual PVP If you’re more entitled to compete against your friends and family, Winter Break provides a fun yet competitive experience thanks to its scoring system and the aiming skills it requires. Winter amusement park The action takes place in a cartoony wintery amusement park with many different activities to choose from! In addition to shooting other players, there are plenty of mini-challenges: from ‘whack-a-mole’ to the golden snitch. Snowball slingshot Fully fledged and reactive slingshot to throw snowballs at your opponents! Fully developed for VR Winter Break has been fully developed for VR from the ground up, using scientific research to back up the design decisions. No motion sickness Winter Break provides a completely immersive VR experience without motion sickness. (note: Some people might be experiencing motion sickness for other reasons than gameplay) Highly polished gamefeel From interacting with objects to using slingshot, all of the actions you perform and activities you take part in have been highly polished to feel and sound like a satisfying, fun and cute toy. Size adaptability Dodging enemy snowball is based on your real body. If you crouch, you’re likely to evade that pesky snowball heading towards your face. But what if you’re the tallest man on Earth? No worries! The game provides a size adaptation feature that makes all players even! Accessibility Winter Break has been designed to be played in a 180 degree radius in front of the player and allow sit-gaming. This makes persons with disabilities able to play and enjoy the game like anyone else!",['English'],['English'],,https://cdn.akamai.steamstatic.com/steam/apps/1203390/header.jpg?t=1579770477,,http://ryseupstudios.com,contact@ryseupstudios.com,True,False,False,0,,0,2,0,,0,0,,0,0,0,0,RyseUp Studios,RyseUp Studios,"Single-player,Multi-player,PvP,Online PvP","Action,Indie,Sports","Action,Indie,Sports,VR,Family Friendly","https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_a72a707a73239e9ea16b011e19ab8d8ec83aaafb.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_7880608faad3e4e57ed4b41aad904e7156d9fdbd.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_99a8b9cb64cc164b84667381807c0839f56ceb32.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_a31b6ad5df87c5a388d2508eba4ea5d7e0745d40.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_bc98e14034344d36002740d9f608c5bea5e04cf5.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_8ef86d2502acbe61697d2626b609cf6dcb391acc.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_1f9a106a24d92dd2772f77ae9da9535a431fa1d5.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_46b6eaaede91b119e95f4791bdea2c9c518837dc.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_80c0a8e02d8a7ec8605edd8bcba6cae5ac73f073.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_ca529564dea0c5b2a053c90b969a896215538ce2.1920x1080.jpg?t=1579770477,https://cdn.akamai.steamstatic.com/steam/apps/1203390/ss_f98167da5f155c2524d45d4af3ff03b77a3a3409.1920x1080.jpg?t=1579770477","http://cdn.akamai.steamstatic.com/steam/apps/256768444/movie_max.mp4?t=1576856877,http://cdn.akamai.steamstatic.com/steam/apps/256770708/movie_max.mp4?t=1576856884"
1133770,Witch Halloween,"Oct 31, 2019",0 - 20000,1,0,6.99,3,"Witch Halloween is a game only for adults with elements of adventure and horror. Sexual scenes are included but not required for choice. It depends of the heroine. The game takes place on the aunt's estate on the outskirts of the city. It needs to be whole night there surrounded by ghosts and demons. Collecting fragments of her aunt's diary, Chelsea sinks into the world of phobias and erotic fantasies, which sometimes take grotesque forms. In the game, Chelsea will have the choice to obey, run away or expel the monsters. It will depend on this choice in which condition she leaves the estate in the morning and whether she leaves at all. If Chelsea obeys, the ghost takes possession of her, and in return gives a spell to summon its. From the moment you progress through the game and in accordance with one choice or another, Chelsea will also be transformed, both consciousness and body. To receive full adult end Chelsea needs to meet to all ghosts in garden and aunt's house and to collect whole spell (to summon demon) This spell which consists of few parts is poem of Charles Baudelaire named 'The Litany of Satan'.","['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Japanese']",[],,https://cdn.akamai.steamstatic.com/steam/apps/1133770/header.jpg?t=1656022604,http://towndarktales.com/,http://towndarktales.com,storyteller@towndarktales.com,True,False,False,0,,0,0,0,,10,211,This game is for adults only. Sexual content is part of the game.,167,0,167,0,Towndarktales,Towndarktales,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Casual,Indie,Simulation",,"https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_3c1d1383236ede9da70c9000c9a424d0762332d8.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_01d872652ed8d0f8f285f682928f7b7984bfdc2c.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_e056932d6425fc8644117116ce2f397f622952cd.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_31599780d59c42c127d489a7f770d4b47a39395e.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_66f67e3d67352e0462736a0af0170759fe2061f3.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_2bd1287e3f55da6424c580a701a8e2f97cbc180a.1920x1080.jpg?t=1656022604,https://cdn.akamai.steamstatic.com/steam/apps/1133770/ss_4e136f6a35112cc52d892aaffeb3e260a65abdba.1920x1080.jpg?t=1656022604","http://cdn.akamai.steamstatic.com/steam/apps/256758682/movie_max.mp4?t=1565949316,http://cdn.akamai.steamstatic.com/steam/apps/256765628/movie_max.mp4?t=1572226333"
1881950,Reimei no Gakuen - Otome/Visual Novel,"Feb 11, 2022",20000 - 50000,1,0,24.99,1,"A visual novel of modern-day fantasy, bonds, and a mystery that brings misery to the children born with a strange power. ❅STORY❅ The world is full of mysteries and secrets. In the shadows, beyond what ordinary people can see, demons, witches and other supernatural beings live and fight. But on a night 20 years ago, the balance of this world was offset. The happenings of that night are unknown to this day. Until today, no one knew what truly happened that night. The only sign, one that even normal humans could sense, was the 'Hoshi no Ame': a rain of colorful stars all around the world. Since then, there have been several mysterious occurrences that even supernatural beings could not explain. One of these occurrences is the appearance of the Shin. The Shin is a mysterious special ability granted to a few human children who were born in the past 20 years. However, this power comes at the cost of great misfortune, bringing danger to the bearer and those around them. Because of this several tragedies happened. Now the surviving children are gathering in one place to finally reveal the truth: Aurora Academy. ❅FEATURES❅ 14 Possible Endings (2 endings/love interest, 2 for the common route) 60+ hours of game content with branching paths 6 characters to romance 15+ side characters Partly original soundtrack 25+ Backgrounds (several versions as the story takes up a year) 65+ Illustrations",['English'],[],,https://cdn.akamai.steamstatic.com/steam/apps/1881950/header.jpg?t=1653158484,https://raikonkitsune.wordpress.com/,https://raikonkitsune.wordpress.com/,,True,True,True,0,,0,10,0,,0,0,,0,0,0,0,Raikon Kitsune,Raikon Kitsune,Single-player,"Adventure,Casual,Indie","Adventure,Visual Novel,Otome,Anime,Fantasy,Romance,Emotional,Female Protagonist,Cute,Comedy,Mystery,Drama,Casual,Magic,Dating Sim,Choices Matter,Multiple Endings,Story Rich,Choose Your Own Adventure,First-Person","https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_49fda4b0a3bfe7bcb9ac856327998aeeb8abc570.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_9668ba3e67598c958c6cdaee0aca563a6095cf00.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_30c855cff3730e7735798881de2e766a1bd74405.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_edcbd5ce2961b038566310c0f69bc45d4af9dfaa.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_f62818038335097da4e80bc621d0805248305901.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_3c06b88a9e97f1538f38e85e13678bc5188247c3.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_47d18a4d118cad7abc1b837ac8fdf7c2eda76b4c.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_228507642731edcc9034c6317b8408576a70c2c5.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_e39fa771b65f47022afd4e738628e1d6e376ec34.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_1b8299898b55242c54b0e4f6bfe2af9ffa717b39.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_1594cb36dc4f9da6cd6c3e7421cbd339949b7abc.1920x1080.jpg?t=1653158484,https://cdn.akamai.steamstatic.com/steam/apps/1881950/ss_a04678302ea16ae466e1226b979987ada0953752.1920x1080.jpg?t=1653158484","http://cdn.akamai.steamstatic.com/steam/apps/256870066/movie_max.mp4?t=1643364777,http://cdn.akamai.steamstatic.com/steam/apps/256871112/movie_max.mp4?t=1643371926,http://cdn.akamai.steamstatic.com/steam/apps/256871111/movie_max.mp4?t=1643371930,http://cdn.akamai.steamstatic.com/steam/apps/256870068/movie_max.mp4?t=1643364782"
672640,War Robots VR: The Skirmish,"Aug 10, 2017",200000 - 500000,0,0,0.0,0,"War Robots VR: The Skirmish is a short, but highly immersive teaser-shooter in the universe of the War Robots franchise. Experience the dark atmosphere of a global never-ending war combined with the feeling of sitting in the cockpit of a giant robot, ready for anything that lies ahead. Take full control of your armed and dangerous robot and find out what brought you and your squadmate to a city torn by endless battles. Features: - A unique atmosphere in the already established universe of War Robots - Fast-paced shooting mechanics - A very comfortable VR experience - Supports Oculus Rift and HTC Vive",['English'],['English'],"“This team is already doing a lot of the really hard things about VR development well. Bottom line is the game is already a lot of fun. Now we just need a lot more of it to love for even longer.” VRHeads “The game’s short teaser looks quite slick, with mechs firing imposing gatling guns at one another as storms roil in the sky above. Gameplay is smooth and responsive, giving the player full control of the battles at hand.” Pocket Gamer “It is the mech game you’ve always wanted.” AppSpy",https://cdn.akamai.steamstatic.com/steam/apps/672640/header.jpg?t=1537782911,https://warrobots.net,,wrvr_support@pixonic.com,True,False,False,0,,0,588,137,,0,0,,7,0,8,0,Pixonic,Pixonic,"Single-player,Full controller support,VR Support","Action,Free to Play,Simulation","Free to Play,Action,Robots,VR,Simulation,Mechs,Multiplayer,Military,Post-apocalyptic,Cyberpunk,FPS,VR Only","https://cdn.akamai.steamstatic.com/steam/apps/672640/ss_f83df703a376fbd852cb324d9707a5729f8e54c3.1920x1080.jpg?t=1537782911,https://cdn.akamai.steamstatic.com/steam/apps/672640/ss_e6dea53052605382f89e996e77d3da37fb83c62f.1920x1080.jpg?t=1537782911,https://cdn.akamai.steamstatic.com/steam/apps/672640/ss_3a052cc7c555d591a9ad037b432c7587dbbb87af.1920x1080.jpg?t=1537782911,https://cdn.akamai.steamstatic.com/steam/apps/672640/ss_5f2667ba44170631a3f362369f04b1131c4146ea.1920x1080.jpg?t=1537782911,https://cdn.akamai.steamstatic.com/steam/apps/672640/ss_d2b02b0513b8921de61ac498794e20392e839106.1920x1080.jpg?t=1537782911",http://cdn.akamai.steamstatic.com/steam/apps/256689867/movie_max.mp4?t=1502198604
2144910,Blueprints™,"Oct 4, 2022",0 - 20000,0,0,3.99,0,"Blueprints is a 3D third-person parkour platformer game where the more levels you beat, the prettier they get. Run, walk, jump, and fall through this mediocre game that I am begging you to buy. Experience beautiful natural (and not natural) landscapes in this short casual adventure you are very likely to forget. Play all sorts of parkour challenges (and a random 2 minutes of holding [W]) in this 3-hour adventure of a lifetime. It's not quite an adventure of a lifetime, but still a good adventure.",['English'],['English'],,https://cdn.akamai.steamstatic.com/steam/apps/2144910/header.jpg?t=1664912745,https://www.blueprintsgame.com,https://www.blueprintsgame.com,urgent@conabegames.com,True,False,False,0,,0,0,0,,7,0,,0,0,0,0,"Conabe Games,MADD Systems",Conabe,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV","Action,Casual,Indie",,"https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_f0945db8785001c6ca4c3d560c19806f9607c0f0.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_c611b04b13c3fbc30be9178a95b47b8baf0ed46c.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_042381a96da39e75578dd48e3451490f7fbaa0ce.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_957062854aa762e0bf1b4c09ad9b6edcd247ef7f.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_d07b312f34ef4ef09e8bf4e2c6bb4c10ea8d8907.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_cb76b1770fc2a52f62b71ac755c73ef532f94bed.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_c82cf3b95aae3199b60f9309d2fb310f4df95a0e.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_7ef4debf3058d2f515244eb202a9ffbf329a9cda.1920x1080.jpg?t=1664912745,https://cdn.akamai.steamstatic.com/steam/apps/2144910/ss_45fafb774fadd696122af7345d5f1f6c749fdbd0.1920x1080.jpg?t=1664912745","http://cdn.akamai.steamstatic.com/steam/apps/256907067/movie_max.mp4?t=1663876609,http://cdn.akamai.steamstatic.com/steam/apps/256904443/movie_max.mp4?t=1663064373"
664630,Tupã,"Jul 29, 2017",0 - 20000,0,0,4.99,0,"Feltier, a wizard with wicked intentions of sorcery, imprisoned the pearls birds, whose creatures when assembled, can repel the sorcerer's spells . One of these creatures appeared in dream for a native boy named Tupã and asked for help. When Tupã awoke and saw the footprints mentioned in the dream, he realized that something real was happening and decided to go looking for the pearls birds. Explore the lands where Tupã lives. Run and jump to continue the quest. Shoot arrows to face enemies and destroy obstacles. Find the keys to free the pearls birds.","['English', 'Spanish - Spain', 'Portuguese - Brazil']",[],,https://cdn.akamai.steamstatic.com/steam/apps/664630/header.jpg?t=1615557625,,,andrelegitimus@gmail.com,True,False,False,0,,0,5,10,,0,0,,0,0,0,0,André Bertaglia,André Bertaglia,"Single-player,Full controller support","Action,Adventure,Casual,Indie","Adventure,Casual,Action,Indie","https://cdn.akamai.steamstatic.com/steam/apps/664630/ss_25fbe79f716f9d4c7952243b9d7e8d54ba485c81.1920x1080.jpg?t=1615557625,https://cdn.akamai.steamstatic.com/steam/apps/664630/ss_466eaf8e0530dd5925f0a50de5eba8bcfd30af57.1920x1080.jpg?t=1615557625,https://cdn.akamai.steamstatic.com/steam/apps/664630/ss_9daa272adc324be191ab7000e9f5583bb984e0d4.1920x1080.jpg?t=1615557625,https://cdn.akamai.steamstatic.com/steam/apps/664630/ss_8729163ee8da30699cbe9491dc8ff07a6b9cb15a.1920x1080.jpg?t=1615557625,https://cdn.akamai.steamstatic.com/steam/apps/664630/ss_def8bbab3197e7f81f169dea59a946cd83b809fc.1920x1080.jpg?t=1615557625","http://cdn.akamai.steamstatic.com/steam/apps/256688638/movie_max.mp4?t=1499475379,http://cdn.akamai.steamstatic.com/steam/apps/256688226/movie_max.mp4?t=1499475389"
2214510,Wall World Playtest,"Dec 14, 2022",0 - 0,0,0,0.0,0,,[],[],,https://cdn.akamai.steamstatic.com/steam/apps/2214510/header.jpg?t=1671026304,,,,True,False,False,0,,0,0,0,,0,0,,0,0,0,0,,,,,,,
585190,A Gummy's Life,"Oct 2, 2018",0 - 20000,1,0,7.99,0,"Warning! The gummies have come to life… and they have gone fruit loopy! The gummies have invaded the city, they’re everywhere: in the football stadium, the park, the fortress, the fairground, even in the beehive?! It’s impossible to keep your eyes off the relentless free-for-all gummy action with their floppy fist fights and sweet yet savage sucker punches. They say the pen is mightier than the sword, but since gummies don’t have pens, they use their surroundings to terrible effect. And you thought they were so sweet! PICK AND MIX So many gummies to choose from! Choose your preferred flavour and jump into the hilarious wacky battles with friends and family. Unlock different cosmetics to customize your gummies even more. There can only be one champion, so show everyone who rules over the sugar! Its winner takes all and that includes the newly unlocked gummies to play with. FEATURES Battle royale with up to 16 contestants Play with up to 8 players online or have local multiplayer brawls with your friends. Easy to play, hard to master Button bash your way to victory or plan a strategic strike to take your opponents out. Multiple game modes Hot Potato, King of the Hill, Team Deathmatch and the endlessly fun Free-for-all mode. Tons of levels with various game styles and mechanics You'll find something new in each level with each one requiring a different way to be played. Have fun discovering all their secrets! You can never have too many gummies (don’t say that to your dentist) The difference in Gummies is more than superficial. Choose the gummy with the stats that best match your play style. Plus! There are lots of gummies yet to be unlocked. Crazy physics-based battles Land some skittle smashing hits and teeth cracking throws. Every fight is unique and will leave a lasting taste in your mouth. Unlockable cosmetics! Play online to unlock different hats and glasses to make your battles even funnier. Full controller and keyboard support Controllers are fully supported with personalized profiles and customizable control layouts. While controller use is highly recommended, keyboard and mouse can equally do the trick. Two players can even play at once with one player on the keyboard &amp; mouse and the other on a controller. Tasty taunts! The only thing that tastes as good as victory is rubbing it in your opponent’s face. Be careful though, it may whip them up into a frenzy. Universal fun Everyone loves gummies and anyone can play A Gummy’s Life","['English', 'Spanish - Spain', 'German', 'French', 'Japanese', 'Portuguese', 'Russian', 'Simplified Chinese']","['English', 'Simplified Chinese']",,https://cdn.akamai.steamstatic.com/steam/apps/585190/header.jpg?t=1646417410,https://www.epgames.gg/a-gummys-life/,https://www.epgames.gg/contact/,support@epgames.gg,True,True,True,0,,0,144,32,,14,163,,0,0,0,0,EP Games®,EP Games®,"Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Remote Play Together","Action,Adventure,Casual,Indie,Simulation","Party Game,Cute,Cartoon,Multiplayer,Party,Fighting,Funny,Physics,Wrestling,Casual,3D Fighter,Local Co-Op,Beat 'em up,4 Player Local,Action,Combat,Family Friendly,Sandbox,Local Multiplayer,Colorful","https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_4170e43f26553c4e51dbc6f5e7c41ad86122e6cd.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_ae134903284fdc1e5eb750761ab7a0531280385f.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_d5946ec7232dcd2085f0888176cdfd58103a6b86.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_a368e65989987da8e73b0879934c33b94d00be50.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_7fcaf62ed431b0d687d25486f2ae805ca701938d.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_22198a32b2e70b57259fb729356353868cf0c5fe.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_e6eba6908ac68e9a6b3a037b1d42539ad10c8fe8.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_de7bc25e5e777f5818f5494c1b4d1d5566283859.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_0282eb6b0becaa3418a0e3a62a946763a40299b1.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_d11d90ba0dcd1988f8155d4453c12cf3b2100333.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_278eb942152a348b0ab0dd82b1e1aed689445494.1920x1080.jpg?t=1646417410,https://cdn.akamai.steamstatic.com/steam/apps/585190/ss_42642d61ecac81c46ed6e12304804d3260b09742.1920x1080.jpg?t=1646417410",http://cdn.akamai.steamstatic.com/steam/apps/256852640/movie_max.mp4?t=1633537810
461580,Galaxy Cannon Rider,"May 10, 2016",0 - 20000,0,0,9.99,0,"Join the circus and travel around the galaxy! Create your team among 50+ different heroes and jump from cannon to cannon, from trampoline to trampoline, and several other obstacles. Collect coins, stars, tickets and other power ups! Unlock all seven different worlds in this addictive physics game. Collect coins to buy characters in the store which each have an own special power like a ballon or a teleporter! FEATURES: - recruit 50+ heroes with individual powers - play in seven different worlds with their own look and feel - get items and power-ups to jump further - complete objectives to get more coins",['English'],[],,https://cdn.akamai.steamstatic.com/steam/apps/461580/header.jpg?t=1574196018,,,support@strategyfirst.com,True,False,False,0,,0,7,5,,22,0,,0,0,0,0,Coolegion Studios,Strategy First,"Single-player,Steam Achievements,Steam Trading Cards","Action,Casual,Indie","Action,Indie,Casual","https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_202dbb3b9f1da2b4caa50dcc47741c34a3d7218a.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_d69717b97167a26ae2eb6e42632c77d2e28ec958.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_3f97d18e58ebc4f56a18137b92c62876d4fa6c69.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_f766eb5ca5a27aa21895c2e486337fcd28d8f915.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_7e1247011c9bdb6b8cef6788934e711ddebde1f2.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_4a076210dcf8548d43f13fe44a0fdab25b605481.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_40e94224e8408ae380d5f0cbaafb896973a86557.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_0b80cbdd13b222bc60579911527511b1d47bbc90.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_d3db42a238648140c2db4a352d6a473ea3037332.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_327ed64821d6ad1a9299a09a96cf2e453add0572.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_741d5fb5e9b2d24ed0fbabdcd2a5d1eea64d750f.1920x1080.jpg?t=1574196018,https://cdn.akamai.steamstatic.com/steam/apps/461580/ss_a65966b8f1a851f557fcccf35e463a228f764f6b.1920x1080.jpg?t=1574196018",http://cdn.akamai.steamstatic.com/steam/apps/256663753/movie_max.mp4?t=1462893597
2370800,Celestial Raider,"Apr 7, 2023",0 - 20000,0,0,29.99,0,"Celestial Raider is an exciting and fun sci-fi vertical shoot'em up game. In the game, players pilot a high-tech fighter, soaring through a virtual universe and engaging in intense battles with enemies. With stunning graphics and realistic sound effects, the game offers a truly immersive gaming experience. The gameplay in Celestial Raider is simple and intuitive. Players control their fighter to move up, down, left, and right, while firing weapons to defeat enemies. However, players must also face various enemies and obstacles, such as enemies firing bullet hell patterns and powerful energy waves that require players to utilize their maneuverability to avoid. Additionally, players must also avoid various obstacles like meteorites and planets. As players progress through the game, they can level up and acquire stronger weapons and items by defeating enemies and collecting power-ups. These power-ups include speed boosters, shields, missiles, and more, which allow players to become even more powerful in combat. Celestial Raider is a challenging and exhilarating game suitable for players of all ages. Join the fight and become a true space pilot!",['English'],[],,https://cdn.akamai.steamstatic.com/steam/apps/2370800/header.jpg?t=1680881609,,,chen@70it.com,True,False,False,0,,0,0,0,,0,0,,0,0,0,0,Protect Food Game Studio,Protect Food Game Studio,Single-player,Casual,,"https://cdn.akamai.steamstatic.com/steam/apps/2370800/ss_ad43d2546ccb0ce6f757d7f1f3a6356ff9f63cae.1920x1080.jpg?t=1680881609,https://cdn.akamai.steamstatic.com/steam/apps/2370800/ss_4c89aaafdc1388f230123e3ef492800eca77b492.1920x1080.jpg?t=1680881609,https://cdn.akamai.steamstatic.com/steam/apps/2370800/ss_86e49af0088460231c8208428a05cd0bd195e037.1920x1080.jpg?t=1680881609,https://cdn.akamai.steamstatic.com/steam/apps/2370800/ss_39a0daf8b455ecff21ce7e54d8a806da4771ea9d.1920x1080.jpg?t=1680881609,https://cdn.akamai.steamstatic.com/steam/apps/2370800/ss_bbb0db2ede7a805f4cf31f8c6035f38076c30ba4.1920x1080.jpg?t=1680881609",http://cdn.akamai.steamstatic.com/steam/apps/256937456/movie_max.mp4?t=1679678346
